,year,plant_code,plant_name,capacity,op_capacity,net_capacity,city,state,latitude,longitude
3669,2020,8011,Three Mile Island,0.0,0.0,-980.8,Middletown,PA,40.1515,-76.7232
3670,2021,8011,Three Mile Island,0.0,0.0,-980.8,Middletown,PA,40.1515,-76.7232
3671,2022,8011,Three Mile Island,0.0,0.0,-980.8,Middletown,PA,40.1515,-76.7232
3672,2023,8011,Three Mile Island,0.0,0.0,-980.8,Middletown,PA,40.1515,-76.7232
3673,2024,8011,Three Mile Island,0.0,0.0,-980.8,Middletown,PA,40.1515,-76.7232
3674,2025,8011,Three Mile Island,0.0,0.0,-980.8,Middletown,PA,40.1515,-76.7232
3675,2026,8011,Three Mile Island,0.0,0.0,-980.8,Middletown,PA,40.1515,-76.7232
3676,2027,8011,Three Mile Island,0.0,0.0,-980.8,Middletown,PA,40.1515,-76.7232
3677,2028,8011,Three Mile Island,0.0,0.0,-980.8,Middletown,PA,40.1515,-76.7232
3678,1968,8907,Indian Point 3,0.0,0.0,0.0,Buchanan,NY,41.2706,-73.9526
3679,1969,8907,Indian Point 3,0.0,0.0,0.0,Buchanan,NY,41.2706,-73.9526
3680,1970,8907,Indian Point 3,0.0,0.0,0.0,Buchanan,NY,41.2706,-73.9526
3681,1971,8907,Indian Point 3,0.0,0.0,0.0,Buchanan,NY,41.2706,-73.9526
3682,1972,8907,Indian Point 3,0.0,0.0,0.0,Buchanan,NY,41.2706,-73.9526
3683,1973,8907,Indian Point 3,0.0,0.0,0.0,Buchanan,NY,41.2706,-73.9526
3684,1974,8907,Indian Point 3,0.0,0.0,0.0,Buchanan,NY,41.2706,-73.9526
3685,1975,8907,Indian Point 3,0.0,0.0,0.0,Buchanan,NY,41.2706,-73.9526
3686,1976,8907,Indian Point 3,1012.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3687,1977,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3688,1978,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3689,1979,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3690,1980,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3691,1981,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3692,1982,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3693,1983,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3694,1984,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3695,1985,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3696,1986,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3697,1987,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3698,1988,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3699,1989,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3700,1990,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3701,1991,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3702,1992,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3703,1993,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3704,1994,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
3705,1995,8907,Indian Point 3,0.0,1012.0,1012.0,Buchanan,NY,41.2706,-73.9526
