year,plant_code,plant_name,capacity,cum_capacity,city,state,latitude,longitude
2016,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
2017,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
2018,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
2019,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
2020,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
2021,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
2022,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
2023,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
2024,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
2025,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
2026,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
2027,6040,Beaver Valley,0,1846.8,Shippingport,PA,40.621899999999997,-80.433599999999998
1977,6149,Davis Besse,925.2,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1978,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1979,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1980,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1981,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1982,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1983,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1984,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1985,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1986,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1987,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1988,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1989,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1990,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1991,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1992,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1993,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1994,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1995,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1996,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1997,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1998,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1999,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2000,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2001,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2002,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2003,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2004,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2005,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2006,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2007,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2008,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2009,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2010,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2011,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2012,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2013,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2014,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2015,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2016,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2017,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2018,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2019,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2020,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2021,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2022,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2023,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2024,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2025,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2026,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
2027,6149,Davis Besse,0,925.2,Oak Harbor,OH,41.596699999999998,-83.086100000000002
1975,1060,Duane Arnold Energy Center,679.5,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1976,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1977,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1978,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1979,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1980,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1981,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1982,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1983,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1984,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1985,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1986,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1987,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1988,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1989,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1990,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1991,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1992,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1993,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1994,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1995,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1996,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1997,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1998,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1999,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2000,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2001,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2002,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2003,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2004,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2005,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2006,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2007,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2008,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2009,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2010,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2011,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2012,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2013,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2014,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2015,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2016,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2017,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2018,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2019,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2020,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2021,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2022,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2023,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2024,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2025,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2026,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
2027,1060,Duane Arnold Energy Center,0,679.5,Palo,IA,42.101100000000002,-91.778099999999995
1970,4046,Point Beach Nuclear Plant,643,643,Two Rivers,WI,44.2806,-87.536900000000003
1971,4046,Point Beach Nuclear Plant,0,643,Two Rivers,WI,44.2806,-87.536900000000003
1972,4046,Point Beach Nuclear Plant,643,1286,Two Rivers,WI,44.2806,-87.536900000000003
1973,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1974,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1975,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1976,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1977,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1978,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1979,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1980,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1981,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1982,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1983,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1984,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1985,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1986,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1987,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1988,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1989,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1990,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1991,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1992,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1993,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1994,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1995,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1996,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1997,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1998,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1999,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2000,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2001,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2002,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2003,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2004,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2005,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2006,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2007,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2008,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2009,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2010,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2011,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2012,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2013,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2014,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2015,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2016,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2017,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2018,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2019,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2020,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2021,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2022,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2023,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2024,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2025,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2026,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
2027,4046,Point Beach Nuclear Plant,0,1286,Two Rivers,WI,44.2806,-87.536900000000003
1986,6462,River Bend,1035.9,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1987,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1988,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1989,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1990,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1991,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1992,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1993,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1994,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1995,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1996,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1997,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1998,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1999,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2000,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2001,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2002,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2003,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2004,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2005,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2006,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2007,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2008,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2009,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2010,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2011,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2012,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2013,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2014,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2015,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2016,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2017,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2018,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2019,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2020,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2021,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2022,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2023,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2024,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2025,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2026,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
2027,6462,River Bend,0,1035.9,St. Francisville,LA,30.757000000000001,-91.332700000000003
1970,869,Dresden Generating Station,1009.3,1009.3,Morris,IL,41.39,-88.27
1971,869,Dresden Generating Station,1009.3,2018.6,Morris,IL,41.39,-88.27
1972,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1973,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1974,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1975,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1976,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1977,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1978,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1979,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1980,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1981,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1982,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1983,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1984,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1985,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1986,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1987,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1988,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1989,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1990,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1991,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1992,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1993,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1994,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1995,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1996,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1997,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1998,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1999,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2000,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2001,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2002,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2003,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2004,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2005,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2006,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2007,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2008,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2009,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2010,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2011,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2012,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2013,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2014,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2015,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2016,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2017,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2018,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2019,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2020,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2021,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2022,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2023,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2024,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2025,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2026,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
2027,869,Dresden Generating Station,0,2018.6,Morris,IL,41.39,-88.27
1974,3166,Peach Bottom,2784.6,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1975,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1976,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1977,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1978,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1979,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1980,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1981,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1982,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1983,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1984,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1985,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1986,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1987,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1988,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1989,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1990,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1991,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1992,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1993,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1994,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1995,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1996,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1997,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1998,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
1999,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
2000,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
2001,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
2002,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
2003,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
2004,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
2005,3166,Peach Bottom,0,2784.6,Delta,PA,39.758935999999999,-76.268742000000003
