plant_code,plant_name,latitude,longitude,city,state
541,Bulls Bridge,41.659046,-73.491984,New Milford,CT
542,Cos Cob,41.0289,-73.5989,Greenwich,CT
544,Devon Station,41.209797,-73.108976,Milford,CT
546,Montville Station,41.4281,-72.1019,Uncasvlle,CT
547,Northfield Mountain,42.610683,-72.471643,Northfield,MA
550,Kettle Falls Generating Station,48.620336,-118.111059,Kettle Falls,WA
551,Scotland Dam,41.6651,-72.1221,Windham,CT
552,Shepaug,41.44842,-73.295321,Southbury,CT
553,Stevenson,41.3833,-73.1714,Monroe,CT
554,Taftville,41.5725,-72.0458,Taftville,CT
557,Tunnel,41.555425,-72.041829,Preston,CT
559,Rainbow (CT),41.915312,-72.693616,Windsor,CT
560,Falls Village,41.957272,-73.369297,Falls Village,CT
561,Franklin Drive,41.798943,-73.116267,Torrington,CT
562,Middletown,41.554944,-72.579075,Middletown,CT
563,South Meadow,41.7495,-72.6524,Hartford,CT
564,Stanton Energy Center,28.4822,-81.1678,Orlando,FL
565,Torrington Terminal,41.776109,-73.120886,Torrington,CT
566,Millstone,41.3107,-72.1677,Waterford,CT
568,Bridgeport Station,41.1706,-73.1844,Bridgeport,CT
579,Central Hudson High Falls,41.828814,-74.131877,High Falls,NY
581,North Main Street,41.52679,-72.064935,Norwich,CT
583,Tenth Street,41.538955,-72.050936,Norwich,CT
584,Navajo Dam,36.8061,-107.6131,Farmington,NM
585,Drop 1,32.711611,-114.942666,Holtville,CA
586,East Highline,32.699451,-115.28245,Holtville,CA
589,J C McNeil,44.4917,-73.208056,Burlington,VT
591,Christiana,39.7302,-75.5371,Wilmington,DE
592,Delaware City 10,39.600408,-75.626811,Delaware City,DE
593,Edge Moor,39.73886,-75.50384,Wilmington,DE
594,Indian River Generating Station,38.5857,-75.2341,Dagsboro,DE
597,West Station (DE),39.7283,-75.6289,Wilmington,DE
599,McKee Run,39.176222,-75.546628,Dover,DE
602,Brandon Shores,39.18,-76.5389,Baltimore,MD
607,Fredonia,48.4558,-122.4358,Mt Vernon,WA
609,Cape Canaveral,28.4698,-80.7644,Cocoa,FL
610,Cutler,25.6321,-80.2989,Miami,FL
612,Fort Myers,26.6967,-81.7831,Ft. Myers,FL
613,Lauderdale,26.0686,-80.1984,Ft. Lauderdale,FL
617,Port Everglades,26.0856,-80.1253,Ft. Lauderdale,FL
619,Riviera,26.7653,-80.0525,Riviera Beach,FL
620,Sanford,28.8419,-81.3256,DeBary,FL
621,Turkey Point,25.4356,-80.3308,Homestead,FL
622,South Fork Tolt,47.699167,-121.783333,North Bend,WA
624,Avon Park,27.579444,-81.492778,Avon Park,FL
625,Upper Mechanicville,42.9126,-73.6805,Town of Stillwater,NY
626,Oak Flat,40.07531,-121.16143,Belden,CA
627,Bayboro,27.758056,-82.635278,St. Petersburg,FL
628,Crystal River,28.9656,-82.6977,Crystal River,FL
629,G E Turner,28.869577,-81.273957,Enterprise,FL
630,Higgins,28.003262,-82.661507,Oldsmar,FL
632,Newcastle,38.835182,-121.092982,Auburn,CA
634,P L Bartow,27.859535,-82.601759,St. Petersburg,FL
637,Rio Pinar,28.541515,-81.254067,Rio Pinar,FL
638,Suwannee River,30.376389,-83.180556,Live Oak,FL
641,Crist,30.5661,-87.2244,Pensacola,FL
642,Scholz,30.6692,-84.8869,Sneeds,FL
643,Lansing Smith,30.2686,-85.7003,Southport,FL
645,Big Bend,27.7944,-82.4036,Apollo Beach,FL
646,F J Gannon,27.907222,-82.423055,Tampa,FL
647,Hookers Point,27.9375,-82.444444,Tampa,FL
649,Vogtle,33.1427,-81.7625,Waynesboro,GA
650,Kensico,41.0851,-73.7748,Valhalla,NY
658,Henry D King,27.448611,-80.338611,Ft. Pierce,FL
663,Deerhaven Generating Station,29.7592,-82.3878,Gainesville,FL
664,John R Kelly,29.6461,-82.3208,Gainesville,FL
665,G W Ivey,25.4756,-80.47,Homestead,FL
666,J D Kennedy,30.364818,-81.625967,Jacksonville,FL
667,Northside Generating Station,30.4172,-81.5525,Jacksonville,FL
668,Southside Generating Station,30.316389,-81.648888,Jacksonville,FL
672,Hansel,28.289436,-81.407908,Kissimmee,FL
673,Tom G Smith,26.612767,-80.0677,Lake Worth,FL
674,Pilot Butte,43.219017,-108.787681,Morton,WY
675,Larsen Memorial,28.0797,-81.9228,Lakeland,FL
676,C D McIntosh Jr,28.0801,-81.9229,Lakeland,FL
678,W K Sanders,44.625282,-72.530859,Hyde Park,VT
679,Smith Street,29.0219,-80.9644,New Smyrna Beach,FL
681,W E Swoope,29.0219,-80.9644,New Smyrna Beach,FL
682,Kerckhoff 2,37.071846,-119.558008,Auberry,CA
683,Indian River Plant,28.493232,-80.780124,Titusville,FL
685,St Cloud,28.2447,-81.2881,St. Cloud,FL
688,Arvah B Hopkins,30.4522,-84.4,Tallahassee,FL
689,S O Purdom,30.162304,-84.200673,St Marks,FL
690,J Woodruff,30.708571,-84.863869,Chattahoochee,FL
692,Medicine Bow,41.835278,-106.242778,Medicine Bow,WY
693,Vero Beach Municipal Power Plant,27.633382,-80.377551,Vero Beach,FL
696,Marathon Generating Plant,24.710833,-81.0927,Marathon,FL
698,Trenton North,40.0786,-93.635,Trenton,MO
699,Arkwright,32.926944,-83.699444,Macon,GA
700,Atkinson,33.8175,-84.480278,Smyrna,GA
701,Barnett Shoals,33.839475,-83.309716,Watkinsville,GA
702,Bartletts Ferry,32.661976,-85.091552,Salem,AL
703,Bowen,34.1256,-84.9222,Cartersville,GA
704,Burton Dam,34.7939,-83.5406,Clayton,GA
706,Flint River,31.6028,-84.1376,Albany,GA
707,Goat Rock,32.60965,-85.0805,Smiths,AL
708,Hammond,34.2528,-85.3456,Rome,GA
709,Harllee Branch,33.195,-83.2983,Milledgeville,GA
710,Jack McDonough,33.8239,-84.4758,Smyrna,GA
711,Langdale,32.813836,-85.167786,Valley,AL
712,Lloyd Shoals,33.320773,-83.841922,Jackson,GA
714,Toadtown,39.893491,-121.59338,Mogalia,CA
715,McManus,31.213645,-81.546165,Brunswick,GA
717,Morgan Falls,33.9684,-84.3827,Dunwoody,GA
718,Nacoochee,34.755269,-83.501073,Lakemont,GA
719,North Highlands,32.498791,-84.995585,Columbus,GA
720,Oliver Dam,32.5163,-84.9969,Columbus,GA
722,Sinclair Dam,33.1403,-83.2028,Milledgeville,GA
723,Tallulah Falls,34.731332,-83.375475,Tallulah Falls,GA
724,Terrora,34.7504,-83.4063,Tallulah Falls,GA
725,Tugalo,34.7133,-83.3519,Tallulah Falls,GA
727,Mitchell (GA),31.444728,-84.134696,Albany,GA
728,Yates,33.4622,-84.8986,Newnan,GA
729,Yonah,34.681477,-83.342642,Toccoa,GA
732,Boulevard,32.0411,-81.145,Savannah,GA
733,Kraft,32.1486,-81.1458,Port Wentworth,GA
734,Riverside (GA),32.083611,-81.095555,Savannah,GA
736,Stevens Creek,33.562644,-82.051242,Martinez,GA
745,Etiwanda,34.10345,-117.5257,Rancho Cucamonga,CA
747,Dinner Lake,27.4925,-81.435833,Sebring,FL
748,Phillips,27.4439,-81.3633,Sebring,FL
751,Moccasin Low Head Hydro Project,37.816447,-120.312033,Moccassin,CA
752,Lake Blackshear Project,31.847697,-83.941996,Warwick,GA
753,Crisp Plant,31.844708,-83.940734,Warwick,GA
754,Hartwell Lake,34.3564,-82.8219,Hartwell,GA
757,Blue Ridge,34.883889,-84.282222,Blue Ridge,GA
758,Nottely,34.959153,-84.08765,Blairsville,GA
759,Buford,34.162279,-84.077367,Buford,GA
760,Allatoona,34.1637,-84.7282,Cartersville,GA
761,Walter F George,34.61423,-84.674764,Ft. Gaines,GA
762,Ponca,36.71979,-97.085758,Ponca City,OK
764,Honolulu,21.3068,-157.8819,Honolulu,HI
765,Kahe,21.356395,-158.128853,Kapolei,HI
766,Waiau,21.388997,-157.961518,Pearl City,HI
768,Waimea,20.0252,-155.6955,Kamuela,HI
769,Kanoelehua,19.7052,-155.0625,Hilo,HI
771,Puueo,19.7264,-155.0908,Hilo,HI
772,W H Hill,19.7041,-155.0607,Hilo,HI
773,Sullivan CR,48.863333,-117.345277,Metaline Falls,WA
774,Waiau Hydro,19.7203,-155.1189,Hilo,HI
776,Sly Creek,39.580413,-121.119479,Forbestown,CA
783,Basin Mills,44.875,-68.673055,Orono,ME
784,Veazie C,44.836667,-68.698055,Veazie,ME
785,Kingsley,41.2114,-101.6681,Ogallala,NE
788,East Barnet,44.326335,-72.035894,Barnet,VT
789,Orca,60.555,-145.7531,Cordova,AK
790,Gem State,43.420221,-112.101852,Idaho Falls,ID
791,Canyon,29.87056,-98.194733,Canyon Lake,TX
792,Palaau Power,21.106,-157.0647,Kaunakakai,HI
794,Lewisville,33.068473,-96.963806,Lewisville,TX
805,Charles E Monty,44.099461,-70.220851,Lewiston,ME
808,Jarvis (Hinckley),43.3121,-75.109,Hinckley,NY
809,American Falls,42.7778,-112.8764,American Falls,ID
810,Bliss,42.913786,-115.070986,Bliss,ID
811,Brownlee,44.8367,-116.8975,Cambridge,ID
812,C J Strike,42.944869,-115.977858,Bruneau,ID
813,Cascade Dam,44.5256,-116.0483,Cascade,ID
814,Clear Lake,42.66701,-114.78012,Buhl,ID
815,Lower Malad,42.865783,-114.906172,Hagerman,ID
816,Lower Salmon,42.841608,-114.903611,Hagerman,ID
817,Salmon Diesel,45.183368,-113.885307,Salmon,ID
818,Shoshone Falls,42.5975,-114.4033,Twin Falls,ID
819,Swan Falls,43.2435,-116.3791,Kuna,ID
820,Thousand Springs,42.740542,-114.836722,Wendell,ID
821,Twin Falls (ID),42.5892,-114.3553,Kimberly,ID
822,Upper Salmon A,42.767422,-114.924692,Hagerman,ID
823,Upper Malad,42.864267,-114.885542,Hagerman,ID
825,Ashton,44.07863,-111.497326,Ashton,ID
826,Cove,42.514444,-111.793055,Grace,ID
827,Grace,42.53675,-111.793967,Grace,ID
829,Oneida,42.267774,-111.748531,Riverdale,ID
831,Soda,42.64455,-111.696689,Soda Springs,ID
833,Cabinet Gorge,48.084444,-116.053056,Clark Fork,ID
835,Post Falls,47.703333,-116.953889,Post Falls,ID
839,Scott Flat,39.272108,-120.932508,Nevada City,CA
840,Dworshak,46.5143,-116.2977,Ahsahka,ID
841,City Power Plant,43.491398,-112.04541,Idaho Falls,ID
843,Lower No 2,43.468398,-112.062602,Idaho Falls,ID
844,Upper Power Plant,43.552695,-112.050953,Idaho Falls,ID
846,Combie South,39.0096,-121.0591,Auburn,CA
850,Palisades Dam,43.334849,-111.205752,Palisades,ID
851,Albeni Falls,48.180245,-116.99859,Oldtown,ID
856,E D Edwards,40.5958,-89.6631,Bartonville,IL
860,Sterling Avenue,40.625278,-89.631111,Peori,IL
861,Coffeen,39.0586,-89.4031,Coffeen,IL
862,Grand Tower Energy Center LLC,37.6577,-89.511161,Grand Tower,IL
865,Bloom,42.057222,-87.869444,Bloom,IL
866,Calumet,41.713611,-87.542778,Chicago,IL
867,Crawford,41.82848,-87.72291,Chicago,IL
869,Dresden Generating Station,41.39,-88.27,Morris,IL
870,Electric Junction,41.8333,-88.0833,Aurora,IL
874,Joliet 9,41.4931,-88.1153,Joliet,IL
876,Kincaid Generation LLC,39.590556,-89.496389,Kincaid,IL
877,Lombard,41.89,-88.061667,Lombard,IL
879,Powerton,40.5408,-89.6786,Pekin,IL
880,Quad Cities Generating Station,41.726111,-90.310278,Cordova,IL
882,Sabrooke,42.216944,-89.052222,Rockford,IL
883,Waukegan,42.3833,-87.8133,Waukegan,IL
884,Will County,41.6334,-88.0629,Romeoville,IL
886,Fisk Street,41.8508,-87.6533,Chicago,IL
887,Joppa Steam,37.2094,-88.858889,Joppa,IL
889,Baldwin Energy Complex,38.205,-89.8544,Baldwin,IL
891,Havana,40.2797,-90.08,Havana,IL
892,Hennepin Power Station,41.3028,-89.315,Hennepin,IL
894,Oglesby,41.2897,-89.0725,Oglesby,IL
895,Stallings,38.7314,-90.0461,Gramte City,IL
897,Vermilion,40.1781,-87.7481,Oakwood,IL
898,Wood River,38.8639,-90.1347,Alton,IL
899,Moline,41.509959,-90.534021,Moline,IL
902,Bottle Rock Power,38.8348,-122.7677,Cobb,CA
903,Rockton,42.4511,-89.0756,Rockton,IL
905,Alamo,34.8158,-118.6867,Pearblossom,CA
913,Venice,38.6642,-90.1764,Venice,IL
917,Quincy Chute,46.982514,-119.257764,Quincy,WA
925,Hydro Plant No 3,39.205623,-111.334381,east of Ephraim,UT
934,Breese,38.607456,-89.524514,Breese,IL
935,Bushnell,40.548586,-90.513814,Bushnell,IL
936,Carlyle,38.6106,-89.3583,Carlyle,IL
937,Carmi,38.0967,-88.1631,Carmi,IL
940,Fairfield,38.379718,-88.36686,Fairfield,IL
941,Farmer City,40.24611,-88.638761,Farmer City,IL
943,Freeburg,38.425556,-89.914444,FREEBURG,IL
944,Geneseo,41.451494,-90.148547,Geneseo,IL
946,Highland,38.7412,-89.6849,Highland,IL
948,McLeansboro,38.094683,-88.541331,McLeansboro,IL
949,Marshall (IL),39.392138,-87.68513,Marshall,IL
955,Peru (IL),41.3237,-89.1123,City of Peru,IL
956,C H Corn Hydroelectric Facility,30.388517,-84.646624,Tallahassee,FL
957,Princeton (IL),41.3767,-89.3817,Princeton,IL
958,Rantoul,40.312222,-88.159444,Rantoul,IL
959,Red Bud,38.2165,-89.9992,Red Bud,IL
960,North Ninth Street,41.9093,-89.0498,Rochelle,IL
961,South Main Street,41.9092,-89.0504,Rochelle,IL
963,Dallman,39.754803,-89.602389,Springfield,IL
964,Lakeside,39.757327,-89.600512,Springfield,IL
965,Reynolds,39.806868,-89.641653,Springfield,IL
969,Sullivan (IL),39.596667,-88.611944,Sullivan,IL
971,Waterloo,38.334786,-90.158939,Waterloo,IL
972,Winnetka,42.115589,-87.731025,Winnetka,IL
976,Marion,37.619747,-88.953114,Marion,IL
983,Clifty Creek,38.7378,-85.4206,Madison,IN
986,Elkhart,41.6928,-85.965,Elkhart,IN
987,Last Chance,42.603349,-111.705304,Grace,ID
988,Tanners Creek,39.0814,-84.8594,Lawrenceburg,IN
989,Twin Branch,41.665,-86.1322,Mishawaka,IN
990,Harding Street,39.711319,-86.196867,Indianapolis,IN
991,Eagle Valley (IN),39.48517,-86.4183,Martinsville,IN
992,CC Perry K,39.7631,-86.1667,Indianapolis,IN
994,AES Petersburg,38.5281,-87.2525,Petersburg,IN
995,Bailly,41.645,-87.1225,Chesterton,IN
996,Dean H Mitchell,41.6392,-87.4069,Gary,IN
997,Michigan City,41.7208,-86.9086,Michigan City,IN
998,Norway (IN),40.7803,-86.76,Monticello,IN
999,Oakdale,40.6564,-86.7528,Monticello,IN
1001,Cayuga,39.9242,-87.4244,Cayuga,IN
1002,Connersville,39.6561,-85.1758,Connersville,IN
1004,Edwardsport,38.8067,-87.2472,Edwardsport,IN
1005,Markland,38.7795,-84.964,Florence,IN
1006,Miami Wabash,40.7884,-85.8178,Wabash,IN
1007,Noblesville,40.0969,-85.9714,Noblesville,IN
1008,R Gallagher,38.2636,-85.8381,New Albany,IN
1010,Wabash River,39.53,-87.4247,Terre Haute,IN
1011,Broadway (IN),37.969116,-87.604879,Evansville,IN
1012,F B Culley,37.9111,-87.3275,Newburgh,IN
1013,Northeast (IN),38.0211,-87.5172,Evansville,IN
1016,Butler-Warner Generation Plant,35.0986,-78.8294,Fayetteville,NC
1020,Manti Lower,39.255911,-111.621491,Manti,UT
1024,Crawfordsville Power Plant,40.048889,-86.8992,Crawfordsville,IN
1032,Logansport,40.758858,-86.360289,Logansport,IN
1037,Peru (IN),40.7551,-86.0575,Peru,IN
1038,Rensselaer City Light Plant,40.939528,-87.154472,Rensselaer,IN
1040,Whitewater Valley,39.8028,-84.8953,RICHMOND,IN
1043,Frank E Ratts,38.5201,-87.2662,Petersburg,IN
1046,Dubuque,42.5031,-90.658611,Dubuque,IA
1047,Lansing,43.3359,-91.1675,Lansing,IA
1048,Milton L Kapp,41.8081,-90.233611,Clinton,IA
1052,Ames Diesel Generating Station,42.013319,-93.575416,Ames,IA
1058,Sixth Street,41.984768,-91.668611,Cedar Rapids,IA
1060,Duane Arnold Energy Center,42.1011,-91.7781,Palo,IA
1067,Iowa Hydro LLC,42.069987,-90.697657,Maquoketa,IA
1068,Marshalltown,42.0474,-92.859444,Marshalltown,IA
1073,Prairie Creek,41.944039,-91.639167,Cedar Rapids,IA
1077,Sutherland,42.047333,-92.859444,Marshalltown,IA
1079,Coralville GT,41.671877,-91.563999,Coralville,IA
1081,Riverside,41.54,-90.4481,Bettendorf,IA
1082,Walter Scott Jr Energy Center,41.18,-95.8408,Council Bluffs,IA
1084,River Hills,41.590218,-93.619499,Des Moines,IA
1091,George Neal North,42.299794,-96.361707,Sergeant Bluff,IA
1097,Merle Parr,43.0563,-92.6932,Charles City,IA
1104,Burlington (IA),40.7412,-91.116667,Burlington,IA
1105,Centerville,40.7478,-92.873056,Centerville,IA
1109,Keokuk,40.3965,-91.3719,Keokuk,IA
1120,Algona,43.0733,-94.2392,Algona,IA
1121,Alta Municipal Utilities,42.6736,-95.3026,Alta,IA
1122,Ames Electric Services Power Plant,42.0258,-93.6089,Ames,IA
1123,Anita,41.444224,-94.766474,Anita,IA
1124,Atlantic,41.409,-95,Atlantic,IA
1125,Bancroft,43.292628,-94.217075,Bancroft,IA
1126,Bellevue,42.25,-90.4167,Bellevue,IA
1127,Bloomfield,40.7031,-92.4253,Bloomfield,IA
1128,Brooklyn,41.7278,-92.4479,Brooklyn,IA
1129,Cascade,42.29821,-91.011974,Cascade,IA
1130,Gas Turbine (IA),42.512,-92.476,Cedar Falls,IA
1131,Streeter Station,42.5267,-92.4394,Cedar Falls,IA
1132,Coggon,42.280827,-91.532705,Coggon,IA
1134,Corning,40.9871,-94.7352,Corning,IA
1135,Dayton (IA),42.260162,-94.069243,Dayton,IA
1137,Estherville,43.4028,-94.8433,Estherville,IA
1138,Forest City Light Plant,43.263235,-93.635383,Forest City,IA
1141,Gowrie,42.282807,-94.288965,Gowrie,IA
1142,Graettinger,43.2397,-94.7498,Graettinger,IA
1143,Grand Junction,42.0296,-94.3699,Grand Junction,IA
1144,Greenfield,41.303889,-94.460556,Greenfield,IA
1145,Grundy Center City Light Plant,42.363094,-92.772322,Grundy Center,IA
1146,Harlan,41.644542,-95.315283,Harlan,IA
1150,Indianola,41.359491,-93.563268,Indianola,IA
1153,Lake Park,43.4301,-95.3153,Lake Park,IA
1154,Lake Mills,43.4172,-93.5322,Lake Mills,IA
1155,Lamoni Municipal Utilities,40.622,-93.9326,Lamoni,IA
1156,La Porte,42.3159,-92.1928,La Porte City,IA
1157,Laurens,42.8486,-94.8506,Laurens,IA
1158,Lenox,40.88,-94.5589,Lenox,IA
1160,Manning,41.9067,-95.0347,Manning,IA
1162,Maquoketa 1,42.035556,-90.665,Maquoketa,IA
1163,McGregor,43.023733,-91.174927,McGregor,IA
1164,Milford,43.326083,-95.148339,Milford,IA
1165,Montezuma,41.586026,-92.5228,Montezuma,IA
1166,Mt Pleasant,40.9742,-91.5622,Mt Pleasant,IA
1167,Muscatine Plant #1,41.3917,-91.0569,Muscatine,IA
1168,New Hampton,43.0689,-92.3201,New Hampton,IA
1169,Ogden,42.0372,-94.0462,Ogden,IA
1172,Osage (IA),43.279722,-92.810556,Osage,IA
1173,Ottumwa City of,41.016346,-92.414873,Ottumwa,IA
1175,Pella,41.3981,-92.9144,Pella,IA
1176,Preston (IA),42.0507,-90.3942,Preston,IA
1177,Primghar,43.08713,-95.62596,Primghar,IA
1180,Rockford,43.0489,-92.9468,Rockford,IA
1181,Rock Rapids,43.429444,-96.169166,Rock Rapids,IA
1184,Sibley One,43.405,-95.7261,Sibley,IA
1186,Spencer Gas Turbine,43.144585,-95.144257,Spencer,IA
1187,State Center,42.01667,-93.16333,State Center,IA
1188,Story City,42.186076,-93.600479,Story City,IA
1189,Strawberry Point,42.684444,-91.535555,Strawberry Point,IA
1190,Stuart (IA),41.503889,-94.3172,Stuart,IA
1191,Sumner,42.8464,-92.0978,Sumner,IA
1192,Traer Main,42.1926,-92.4636,Traer,IA
1193,Villisca Municipal Power Plant,40.9315,-94.9855,Villisca,IA
1194,Vinton,42.1697,-92.0222,Vinton,IA
1198,Webster City,42.471022,-93.81499,Webster City,IA
1199,West Bend,42.961151,-94.445574,West Bent,IA
1200,West Liberty,41.569128,-91.26405,West Liberty,IA
1201,Whittemore,43.064444,-94.421944,Whittemore,IA
1202,Wilton,41.587748,-91.019456,Wilton,IA
1203,Winterset,41.3372,-94.0126,Winterset,IA
1206,Summit Lake,41.1136,-94.3472,Creston,IA
1217,Earl F Wisdom,43.1606,-95.2569,Spencer,IA
1218,Fair Station,41.4569,-90.8233,Muscatine,IA
1224,Bird City,39.7581,-101.5319,Bird City,KS
1225,Colby,39.403001,-101.038202,Colby,KS
1230,Cimarron River,37.1611,-100.7619,Liberal,KS
1233,Fort Dodge,37.7328,-99.9497,Dodge City,KS
1235,Great Bend - Sunflower,38.41,-98.8689,Great Bend,KS
1239,Riverton,37.072616,-94.698704,Riverton,KS
1240,Gordon Evans Energy Center,37.7903,-97.521667,Colwich,KS
1241,La Cygne,38.3481,-94.6456,LaCygne,KS
1242,Murray Gill,37.5967,-97.413611,Wichita,KS
1243,Neosho,37.305556,-95.110278,Parsons,KS
1248,Hutchinson Energy Center,38.0906,-97.874722,Hutchinson,KS
1250,Lawrence Energy Center,39.0072,-95.269167,Lawrence,KS
1251,Abilene Energy Center Combustion Turbine,38.8831,-97.201389,Abilene,KS
1252,Tecumseh Energy Center,39.0539,-95.568889,Tecumseh,KS
1258,Anthony,37.1517,-98.0311,Anthony,KS
1259,Ashland,37.193787,-99.763073,Ashland,KS
1261,Augusta Electric Plant No 1,37.678454,-96.97193,Augusta,KS
1262,Baldwin City Plant No 1,38.7745,-95.1867,Baldwin City,KS
1263,Belleville,39.8081,-97.6505,Belleville,KS
1264,Beloit,39.4578,-98.1122,Beloit,KS
1265,Burlingame,38.7551,-95.8368,Burlingame,KS
1266,Burlington (KS),38.193179,-95.74951,Burlington,KS
1267,Chanute 1,37.683333,-95.454722,Chanute,KS
1268,Chanute 2,37.6953,-95.4586,Chanute,KS
1270,Clay Center,39.373966,-97.127211,Clay Center,KS
1271,Coffeyville,37.037344,-95.612689,Coffeyville,KS
1272,Colby City of,39.394414,-101.058372,Colby,KS
1274,Ellinwood,38.354514,-98.583436,Ellinwood,KS
1275,Ellis,38.947222,-99.528611,Ellis,KS
1276,Erie,37.56681,-95.237499,Erie,KS
1278,Garnett Municipal,38.2697,-95.2447,Garnett,KS
1279,Girard,37.507709,-94.839318,Girard,KS
1280,Goodland,39.341622,-101.705188,Goodland,KS
1283,Herington,38.6658,-96.9492,Herington,KS
1285,Hill City,39.3582,-99.8417,Hill City,KS
1286,Hoisington,38.513,-98.7747,Hoisington,KS
1287,Holton,39.4735,-95.73155,City of Holton,KS
1289,Hugoton 1,37.175,-101.3458,Hugoton,KS
1291,Iola,37.923076,-95.425572,Iola,KS
1292,Jetmore,38.0853,-99.8989,Jetmore,KS
1294,Kaw,39.0867,-94.651389,Kansas City,KS
1295,Quindaro,39.1492,-94.6381,Kansas,KS
1296,Kingman Municipal Power and Light Plant,37.38311,-98.070364,Kingman,KS
1297,La Crosse,38.531667,-99.308333,La Crosse,KS
1298,Gas Turbine (KS),38.1797,-99.1125,Larned,KS
1299,Larned,38.176167,-99.099984,Larned,KS
1300,Lincoln,39.03719,-98.152993,Lincoln,KS
1305,McPherson 2,38.363411,-97.68335,McPherson,KS
1306,Meade,37.285176,-100.332438,Meade,KS
1307,Minneapolis City of,39.1194,-97.7086,Minneapolis,KS
1308,Mulvane Power Plant,37.472448,-97.246749,Mulvane,KS
1312,Oberlin (KS),39.8217,-100.5289,Oberlin,KS
1313,Osage City,38.633183,-95.827658,Osage City,KS
1314,Osawatomie City of,38.501719,-94.960069,Osawatomie,KS
1315,Osborne,39.441979,-98.690296,Osborne,KS
1316,Ottawa,38.615579,-95.279742,Ottawa,KS
1317,Pratt,37.6359,-98.7433,Pratt,KS
1319,Russell Downtown,38.893333,-98.856944,Russell,KS
1320,Sabetha Power Plant,39.904922,-95.803367,Sabetha,KS
1321,St Francis,39.7736,-101.8122,St Francis,KS
1322,St John,37.9953,-98.7602,St. John,KS
1324,Sharon Spring,38.900832,-101.751645,Sharon Springs,KS
1325,Stafford,37.9553,-98.5928,Stafford,KS
1326,Sterling,38.2143,-98.2071,Sterling,KS
1327,Stockton,39.43619,-99.27793,Stockton,KS
1328,Wamego,39.1992,-96.3086,Wamego,KS
1329,Washington,39.7306,-96.9795,Washington,KS
1330,Wellington 1,37.261372,-97.4057,Wellington,KS
1332,West 14th Street,37.2354,-97.011,Winfield,KS
1334,Great Bend - Midwest Energy,38.3708,-98.7831,Gt Bend,KS
1336,Garden City,37.9703,-100.8956,Garden City,KS
1353,Big Sandy,38.1707,-82.6176,Louisa,KY
1354,Dix Dam,37.7864,-84.7028,Harrodsburg,KY
1355,E W Brown,37.78831,-84.71257,Harrodsburg,KY
1356,Ghent,38.7497,-85.035,Ghent,KY
1357,Green River,37.3636,-87.1214,Central City,KY
1358,Haefling,38.0794,-84.5194,Lexington,KY
1359,Mother Ann Lee,37.8297,-84.7247,Harrodsburg,KY
1360,Pineville,36.796667,-83.761388,Four Mile,KY
1361,Tyrone,38.0478,-84.8483,Versailles,KY
1363,Cane Run,38.1831,-85.8892,Louisville,KY
1364,Mill Creek (KY),38.0525,-85.9103,Louisville,KY
1365,Ohio Falls,38.2832,-85.7792,Shippingport Island,KY
1366,Paddys Run,38.223592,-85.841704,Louisville,KY
1367,Waterside GT,38.258333,-85.754166,Louisville,KY
1368,Zorn,38.280278,-85.702331,Louisville,KY
1371,Barkley,37.0217,-88.2211,Kuttawa,KY
1374,Elmer Smith,37.7942,-87.0608,Owensboro,KY
1376,Paris (KY),38.2049,-84.2383,Paris,KY
1377,Kentucky Dam,37.0131,-88.2692,Grand Rivers,KY
1378,Paradise,37.2608,-86.9783,Drakesboro,KY
1379,Shawnee,37.1517,-88.775,West Paducah,KY
1380,Wolf Creek,36.8691,-85.147,Jamestown,KY
1381,Kenneth C Coleman,37.9631,-86.7911,Hawesville,KY
1382,HMP&L Station Two Henderson,37.6469,-87.5028,Robards,KY
1383,Robert A Reid,37.6461,-87.5019,Robards,KY
1384,Cooper,36.9981,-84.5919,Somerset,KY
1385,Dale,37.8806,-84.2619,Winchester,KY
1391,Louisiana 1,30.4922,-91.1864,Baton Rouge,LA
1392,Louisiana 2,30.4922,-91.1864,Baton Rouge,LA
1393,R S Nelson,30.2844,-93.2911,Westlake,LA
1394,Willow Glen,30.2743,-91.1164,St. Gabriel,LA
1396,Coughlin Power Station,30.8439,-92.261111,St Landry,LA
1400,Teche,29.822222,-91.5425,Baldwin,LA
1401,Buras,29.359145,-89.537264,Buras,LA
1402,Little Gypsy,30.005067,-90.461694,La Place,LA
1403,Nine Mile Point,29.9472,-90.1458,Westwego,LA
1404,Sterlington,32.7047,-92.0792,Sterlington,LA
1407,A B Paterson,30.015833,-90.025556,New Orleans,LA
1409,Michoud,30.0081,-89.9372,New Orleans,LA
1416,Arsenal Hill,32.5181,-93.7611,Shreveport,LA
1417,Lieberman,32.7047,-93.9597,Mooringsport,LA
1435,Franklin (LA),29.822222,-91.5425,Franklin,LA
1439,Houma,29.5806,-90.7225,Houma,LA
1443,Louis Doc Bonin,30.238038,-92.046264,Lafayette,LA
1445,Rodemacher,30.236111,-92.008333,Lafayette,LA
1447,Minden,32.604639,-93.294355,Minden,LA
1448,Monroe (LA),32.5233,-92.1794,Monroe,LA
1449,Morgan City,29.691436,-91.188492,Morgan City,LA
1453,New Roads,30.726111,-91.368333,New Roads,LA
1455,Plaquemine,30.273333,-91.2567,Plaquemine,LA
